epoch,method,stage,selected,rejected,human
78,foolsgold,foolsgold,[0],"[20, 58, 74, 91, 95, 89, 60, 14, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""20"": 0.0, ""58"": 0.0, ""74"": 0.0, ""91"": 0.0, ""95"": 0.0, ""89"": 0.0, ""60"": 0.0, ""14"": 0.0, ""57"": 0.0}}"
79,foolsgold,foolsgold,"[3, 28, 1, 23, 90]","[95, 42, 53, 98, 38]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""28"": 0.27218334438754854, ""95"": 0.0, ""42"": 0.0, ""1"": 1.0, ""53"": 0.0, ""98"": 0.0, ""38"": 0.0, ""23"": 0.5811157078172116, ""90"": 0.2405508384166402}}"
80,foolsgold,foolsgold,"[3, 4]","[21, 73, 93, 78, 89, 38, 27, 66]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""21"": 0.0, ""73"": 0.0, ""93"": 0.0, ""78"": 0.0, ""4"": 1.0, ""89"": 0.0, ""38"": 0.0, ""27"": 0.0, ""66"": 0.0}}"
81,foolsgold,foolsgold,[4],"[81, 13, 63, 93, 53, 60, 51, 18, 22]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""81"": 0.0, ""13"": 0.0, ""63"": 0.0, ""93"": 0.0, ""53"": 0.0, ""60"": 0.0, ""51"": 0.0, ""18"": 0.0, ""22"": 0.0}}"
82,foolsgold,foolsgold,[3],"[5, 19, 95, 45, 40, 32, 10, 51, 82]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""5"": 0.0, ""19"": 0.0, ""95"": 0.0, ""45"": 0.0, ""40"": 0.0, ""32"": 0.0, ""10"": 0.0, ""51"": 0.0, ""82"": 0.0}}"
83,foolsgold,foolsgold,[1],"[74, 9, 41, 66, 40, 54, 35, 62, 17]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""74"": 0.0, ""9"": 0.0, ""41"": 0.0, ""66"": 0.0, ""40"": 0.0, ""54"": 0.0, ""35"": 0.0, ""62"": 0.0, ""17"": 0.0}}"
84,foolsgold,foolsgold,[2],"[54, 7, 37, 50, 60, 66, 21, 84, 6]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""54"": 0.0, ""7"": 0.0, ""37"": 0.0, ""50"": 0.0, ""60"": 0.0, ""66"": 0.0, ""21"": 0.0, ""84"": 0.0, ""6"": 0.0}}"
85,foolsgold,foolsgold,"[1, 56, 80, 3, 51, 91]","[89, 14, 41, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""56"": 0.4555853297922672, ""80"": 0.04711367725876553, ""3"": 1.0, ""51"": 0.6753910686084267, ""89"": 0.0, ""14"": 0.0, ""41"": 0.0, ""91"": 0.10733834281732552, ""90"": 0.0}}"
86,foolsgold,foolsgold,"[2, 4]","[5, 85, 24, 51, 9, 31, 33, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""5"": 0.0, ""85"": 0.0, ""24"": 0.0, ""51"": 0.0, ""9"": 0.0, ""31"": 0.0, ""33"": 0.0, ""4"": 1.0, ""90"": 0.0}}"
87,foolsgold,foolsgold,[4],"[61, 29, 12, 18, 20, 99, 87, 8, 92]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""61"": 0.0, ""29"": 0.0, ""12"": 0.0, ""18"": 0.0, ""20"": 0.0, ""99"": 0.0, ""87"": 0.0, ""8"": 0.0, ""92"": 0.0}}"
88,foolsgold,foolsgold,"[3, 50, 0]","[57, 56, 52, 42, 37, 84, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""50"": 0.3359427483800538, ""57"": 0.0, ""56"": 0.0, ""52"": 0.0, ""42"": 0.0, ""37"": 0.0, ""84"": 0.0, ""0"": 1.0, ""30"": 0.0}}"
89,foolsgold,foolsgold,[1],"[36, 21, 81, 84, 15, 89, 53, 73, 29]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""36"": 0.0, ""21"": 0.0, ""81"": 0.0, ""84"": 0.0, ""15"": 0.0, ""89"": 0.0, ""53"": 0.0, ""73"": 0.0, ""29"": 0.0}}"
90,foolsgold,foolsgold,[2],"[29, 90, 22, 65, 96, 56, 10, 60, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""29"": 0.0, ""90"": 0.0, ""22"": 0.0, ""65"": 0.0, ""96"": 0.0, ""56"": 0.0, ""10"": 0.0, ""60"": 0.0, ""71"": 0.0}}"
91,foolsgold,foolsgold,[0],"[47, 71, 9, 31, 67, 5, 43, 58, 29]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""47"": 0.0, ""71"": 0.0, ""9"": 0.0, ""31"": 0.0, ""67"": 0.0, ""5"": 0.0, ""43"": 0.0, ""58"": 0.0, ""29"": 0.0}}"
92,foolsgold,foolsgold,[1],"[15, 29, 49, 57, 72, 97, 84, 50, 38]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""15"": 0.0, ""29"": 0.0, ""49"": 0.0, ""57"": 0.0, ""72"": 0.0, ""97"": 0.0, ""84"": 0.0, ""50"": 0.0, ""38"": 0.0}}"
93,foolsgold,foolsgold,"[2, 4]","[43, 48, 18, 53, 15, 41, 16, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""43"": 0.0, ""48"": 0.0, ""18"": 0.0, ""53"": 0.0, ""15"": 0.0, ""41"": 0.0, ""16"": 0.0, ""4"": 1.0, ""57"": 0.0}}"
94,foolsgold,foolsgold,"[0, 2]","[95, 45, 86, 47, 64, 21, 80, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""95"": 0.0, ""45"": 0.0, ""86"": 0.0, ""47"": 0.0, ""64"": 0.0, ""2"": 1.0, ""21"": 0.0, ""80"": 0.0, ""48"": 0.0}}"
95,foolsgold,foolsgold,[0],"[72, 52, 69, 64, 35, 38, 12, 17, 99]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""72"": 0.0, ""52"": 0.0, ""69"": 0.0, ""64"": 0.0, ""35"": 0.0, ""38"": 0.0, ""12"": 0.0, ""17"": 0.0, ""99"": 0.0}}"
96,foolsgold,foolsgold,[1],"[44, 87, 76, 75, 90, 70, 56, 84, 23]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""44"": 0.0, ""87"": 0.0, ""76"": 0.0, ""75"": 0.0, ""90"": 0.0, ""70"": 0.0, ""56"": 0.0, ""84"": 0.0, ""23"": 0.0}}"
97,foolsgold,foolsgold,"[2, 4]","[72, 51, 77, 20, 52, 32, 41, 56]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""72"": 0.0, ""51"": 0.0, ""77"": 0.0, ""20"": 0.0, ""52"": 0.0, ""32"": 0.0, ""41"": 0.0, ""56"": 0.0, ""4"": 1.0}}"
98,foolsgold,foolsgold,[0],"[50, 83, 24, 43, 86, 45, 9, 47, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""50"": 0.0, ""83"": 0.0, ""24"": 0.0, ""43"": 0.0, ""86"": 0.0, ""45"": 0.0, ""9"": 0.0, ""47"": 0.0, ""12"": 0.0}}"
99,foolsgold,foolsgold,[3],"[98, 76, 97, 58, 89, 47, 10, 75, 26]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""98"": 0.0, ""76"": 0.0, ""97"": 0.0, ""58"": 0.0, ""89"": 0.0, ""47"": 0.0, ""10"": 0.0, ""75"": 0.0, ""26"": 0.0}}"
100,foolsgold,foolsgold,[3],"[67, 33, 76, 43, 28, 9, 23, 59, 26]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""67"": 0.0, ""33"": 0.0, ""76"": 0.0, ""43"": 0.0, ""28"": 0.0, ""9"": 0.0, ""23"": 0.0, ""59"": 0.0, ""26"": 0.0}}"
101,foolsgold,foolsgold,"[2, 3]","[98, 33, 43, 68, 83, 86, 9, 80]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""98"": 0.0, ""33"": 0.0, ""43"": 0.0, ""68"": 0.0, ""83"": 0.0, ""3"": 1.0, ""86"": 0.0, ""9"": 0.0, ""80"": 0.0}}"
102,foolsgold,foolsgold,[3],"[55, 89, 21, 15, 26, 35, 54, 98, 12]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""55"": 0.0, ""89"": 0.0, ""21"": 0.0, ""15"": 0.0, ""26"": 0.0, ""35"": 0.0, ""54"": 0.0, ""98"": 0.0, ""12"": 0.0}}"
103,foolsgold,foolsgold,[3],"[36, 88, 49, 10, 41, 20, 90, 56, 99]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""36"": 0.0, ""88"": 0.0, ""49"": 0.0, ""10"": 0.0, ""41"": 0.0, ""20"": 0.0, ""90"": 0.0, ""56"": 0.0, ""99"": 0.0}}"
104,foolsgold,foolsgold,[2],"[32, 20, 19, 17, 87, 34, 58, 6, 95]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""32"": 0.0, ""20"": 0.0, ""19"": 0.0, ""17"": 0.0, ""87"": 0.0, ""34"": 0.0, ""58"": 0.0, ""6"": 0.0, ""95"": 0.0}}"
105,foolsgold,foolsgold,"[4, 0]","[13, 14, 35, 68, 89, 22, 75, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""13"": 0.0, ""0"": 1.0, ""14"": 0.0, ""35"": 0.0, ""68"": 0.0, ""89"": 0.0, ""22"": 0.0, ""75"": 0.0, ""93"": 0.0}}"
106,foolsgold,foolsgold,[3],"[10, 79, 72, 69, 35, 6, 77, 85, 33]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""10"": 0.0, ""79"": 0.0, ""72"": 0.0, ""69"": 0.0, ""35"": 0.0, ""6"": 0.0, ""77"": 0.0, ""85"": 0.0, ""33"": 0.0}}"
107,foolsgold,foolsgold,[1],"[58, 99, 39, 71, 86, 98, 83, 94, 16]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""58"": 0.0, ""99"": 0.0, ""39"": 0.0, ""71"": 0.0, ""86"": 0.0, ""98"": 0.0, ""83"": 0.0, ""94"": 0.0, ""16"": 0.0}}"
108,foolsgold,foolsgold,"[1, 15, 32, 2, 94]","[52, 66, 63, 97, 77]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""52"": 0.0, ""66"": 0.0, ""15"": 0.12670668120215872, ""63"": 0.0, ""97"": 0.0, ""77"": 0.0, ""32"": 0.5620544059895863, ""2"": 1.0, ""94"": 0.700408829638636}}"
109,foolsgold,foolsgold,"[0, 3, 2]","[67, 42, 66, 70, 76, 78, 43]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""67"": 0.0, ""3"": 1.0, ""42"": 0.0, ""66"": 0.0, ""70"": 0.0, ""76"": 0.0, ""78"": 0.0, ""2"": 1.0, ""43"": 0.0}}"
110,foolsgold,foolsgold,"[4, 2]","[6, 70, 16, 35, 25, 28, 37, 92]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""6"": 0.0, ""70"": 0.0, ""16"": 0.0, ""35"": 0.0, ""2"": 1.0, ""25"": 0.0, ""28"": 0.0, ""37"": 0.0, ""92"": 0.0}}"
111,foolsgold,foolsgold,[0],"[44, 5, 71, 95, 15, 89, 93, 7, 49]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""44"": 0.0, ""5"": 0.0, ""71"": 0.0, ""95"": 0.0, ""15"": 0.0, ""89"": 0.0, ""93"": 0.0, ""7"": 0.0, ""49"": 0.0}}"
112,foolsgold,foolsgold,[1],"[44, 83, 67, 93, 85, 56, 76, 5, 82]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""44"": 0.0, ""83"": 0.0, ""67"": 0.0, ""93"": 0.0, ""85"": 0.0, ""56"": 0.0, ""76"": 0.0, ""5"": 0.0, ""82"": 0.0}}"
113,foolsgold,foolsgold,[1],"[14, 31, 9, 13, 53, 90, 54, 73, 39]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""14"": 0.0, ""31"": 0.0, ""9"": 0.0, ""13"": 0.0, ""53"": 0.0, ""90"": 0.0, ""54"": 0.0, ""73"": 0.0, ""39"": 0.0}}"
114,foolsgold,foolsgold,"[3, 2]","[18, 82, 10, 21, 38, 56, 58, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""2"": 1.0, ""18"": 0.0, ""82"": 0.0, ""10"": 0.0, ""21"": 0.0, ""38"": 0.0, ""56"": 0.0, ""58"": 0.0, ""55"": 0.0}}"
115,foolsgold,foolsgold,[2],"[19, 65, 15, 20, 91, 88, 93, 94, 45]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""19"": 0.0, ""65"": 0.0, ""15"": 0.0, ""20"": 0.0, ""91"": 0.0, ""88"": 0.0, ""93"": 0.0, ""94"": 0.0, ""45"": 0.0}}"
116,foolsgold,foolsgold,[4],"[68, 25, 51, 21, 7, 59, 35, 80, 66]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""68"": 0.0, ""25"": 0.0, ""51"": 0.0, ""21"": 0.0, ""7"": 0.0, ""59"": 0.0, ""35"": 0.0, ""80"": 0.0, ""66"": 0.0}}"
117,foolsgold,foolsgold,[4],"[34, 75, 89, 93, 42, 77, 10, 23, 50]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""34"": 0.0, ""75"": 0.0, ""89"": 0.0, ""93"": 0.0, ""42"": 0.0, ""77"": 0.0, ""10"": 0.0, ""23"": 0.0, ""50"": 0.0}}"
118,foolsgold,foolsgold,"[0, 75, 20, 1, 32, 29, 11, 93, 34, 96]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""75"": 0.5972865673228899, ""20"": 1.0, ""1"": 1.0, ""32"": 1.0, ""29"": 0.31804883017287866, ""11"": 1.0, ""93"": 1.0, ""34"": 0.5972865673228899, ""96"": 0.31804883017287866}}"
119,foolsgold,foolsgold,[3],"[48, 54, 88, 46, 64, 92, 16, 98, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""48"": 0.0, ""54"": 0.0, ""88"": 0.0, ""46"": 0.0, ""64"": 0.0, ""92"": 0.0, ""16"": 0.0, ""98"": 0.0, ""51"": 0.0}}"
120,foolsgold,foolsgold,"[2, 3]","[63, 66, 81, 13, 28, 37, 74, 80]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""63"": 0.0, ""66"": 0.0, ""81"": 0.0, ""13"": 0.0, ""28"": 0.0, ""3"": 1.0, ""37"": 0.0, ""74"": 0.0, ""80"": 0.0}}"
121,foolsgold,foolsgold,[2],"[8, 39, 31, 65, 73, 87, 97, 51, 38]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""8"": 0.0, ""39"": 0.0, ""31"": 0.0, ""65"": 0.0, ""73"": 0.0, ""87"": 0.0, ""97"": 0.0, ""51"": 0.0, ""38"": 0.0}}"
122,foolsgold,foolsgold,[0],"[51, 35, 46, 6, 68, 50, 19, 93, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""51"": 0.0, ""35"": 0.0, ""46"": 0.0, ""6"": 0.0, ""68"": 0.0, ""50"": 0.0, ""19"": 0.0, ""93"": 0.0, ""91"": 0.0}}"
123,foolsgold,foolsgold,"[4, 2]","[42, 25, 17, 99, 29, 61, 19, 35]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""42"": 0.0, ""25"": 0.0, ""17"": 0.0, ""99"": 0.0, ""29"": 0.0, ""2"": 1.0, ""61"": 0.0, ""19"": 0.0, ""35"": 0.0}}"
124,foolsgold,foolsgold,[4],"[63, 50, 33, 13, 24, 53, 28, 86, 73]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""63"": 0.0, ""50"": 0.0, ""33"": 0.0, ""13"": 0.0, ""24"": 0.0, ""53"": 0.0, ""28"": 0.0, ""86"": 0.0, ""73"": 0.0}}"
125,foolsgold,foolsgold,[2],"[47, 63, 33, 42, 70, 51, 16, 65, 96]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""47"": 0.0, ""63"": 0.0, ""33"": 0.0, ""42"": 0.0, ""70"": 0.0, ""51"": 0.0, ""16"": 0.0, ""65"": 0.0, ""96"": 0.0}}"
126,foolsgold,foolsgold,[0],"[89, 42, 65, 26, 74, 32, 40, 5, 67]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""89"": 0.0, ""42"": 0.0, ""65"": 0.0, ""26"": 0.0, ""74"": 0.0, ""32"": 0.0, ""40"": 0.0, ""5"": 0.0, ""67"": 0.0}}"
127,foolsgold,foolsgold,[1],"[48, 35, 82, 36, 19, 87, 61, 66, 68]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""48"": 0.0, ""35"": 0.0, ""82"": 0.0, ""36"": 0.0, ""19"": 0.0, ""87"": 0.0, ""61"": 0.0, ""66"": 0.0, ""68"": 0.0}}"
128,foolsgold,foolsgold,"[2, 73, 70, 66, 16, 76, 23, 1]","[56, 79]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""73"": 0.22120103273024816, ""70"": 0.558769683690181, ""66"": 0.16801104686566937, ""16"": 0.029373202414308963, ""76"": 0.49243271853804027, ""23"": 0.16759015545013362, ""1"": 1.0, ""56"": 0.0, ""79"": 0.0}}"
129,foolsgold,foolsgold,[3],"[48, 49, 79, 26, 23, 86, 77, 54, 19]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""48"": 0.0, ""49"": 0.0, ""79"": 0.0, ""26"": 0.0, ""23"": 0.0, ""86"": 0.0, ""77"": 0.0, ""54"": 0.0, ""19"": 0.0}}"
130,foolsgold,foolsgold,[3],"[56, 89, 21, 18, 31, 54, 69, 11, 23]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""56"": 0.0, ""89"": 0.0, ""21"": 0.0, ""18"": 0.0, ""31"": 0.0, ""54"": 0.0, ""69"": 0.0, ""11"": 0.0, ""23"": 0.0}}"
131,foolsgold,foolsgold,"[3, 44]","[30, 33, 16, 69, 27, 79, 95, 78]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""44"": 0.04648571772613136, ""30"": 0.0, ""33"": 0.0, ""16"": 0.0, ""69"": 0.0, ""27"": 0.0, ""79"": 0.0, ""95"": 0.0, ""78"": 0.0}}"
132,foolsgold,foolsgold,[2],"[44, 82, 61, 72, 96, 5, 21, 18, 66]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""44"": 0.0, ""82"": 0.0, ""61"": 0.0, ""72"": 0.0, ""96"": 0.0, ""5"": 0.0, ""21"": 0.0, ""18"": 0.0, ""66"": 0.0}}"
133,foolsgold,foolsgold,"[0, 59, 11, 4, 73]","[12, 64, 87, 54, 17]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""12"": 0.0, ""59"": 0.5319603389871458, ""64"": 0.0, ""11"": 0.10823561349127286, ""87"": 0.0, ""4"": 1.0, ""54"": 0.0, ""17"": 0.0, ""73"": 0.030921208932438937}}"
134,foolsgold,foolsgold,"[2, 3]","[47, 18, 96, 50, 85, 98, 74, 37]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""47"": 0.0, ""3"": 1.0, ""18"": 0.0, ""96"": 0.0, ""50"": 0.0, ""85"": 0.0, ""98"": 0.0, ""74"": 0.0, ""37"": 0.0}}"
135,foolsgold,foolsgold,"[2, 59]","[29, 47, 86, 28, 36, 13, 83, 37]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""59"": 0.3072520167080748, ""29"": 0.0, ""47"": 0.0, ""86"": 0.0, ""28"": 0.0, ""36"": 0.0, ""13"": 0.0, ""83"": 0.0, ""37"": 0.0}}"
136,foolsgold,foolsgold,"[1, 10, 4]","[80, 96, 28, 24, 31, 95, 90]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""80"": 0.0, ""10"": 0.11421642622267308, ""4"": 1.0, ""96"": 0.0, ""28"": 0.0, ""24"": 0.0, ""31"": 0.0, ""95"": 0.0, ""90"": 0.0}}"
137,foolsgold,foolsgold,[0],"[68, 56, 85, 96, 55, 60, 74, 82, 7]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""68"": 0.0, ""56"": 0.0, ""85"": 0.0, ""96"": 0.0, ""55"": 0.0, ""60"": 0.0, ""74"": 0.0, ""82"": 0.0, ""7"": 0.0}}"
138,foolsgold,foolsgold,[3],"[55, 82, 63, 96, 33, 61, 62, 83, 18]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""55"": 0.0, ""82"": 0.0, ""63"": 0.0, ""96"": 0.0, ""33"": 0.0, ""61"": 0.0, ""62"": 0.0, ""83"": 0.0, ""18"": 0.0}}"
139,foolsgold,foolsgold,"[0, 92, 13, 11, 85, 8, 1, 30]","[38, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""92"": 0.8105134065045725, ""13"": 0.5469966707127738, ""11"": 1.0, ""85"": 0.7105031021419249, ""8"": 0.7195951885631516, ""38"": 0.0, ""1"": 1.0, ""71"": 0.0, ""30"": 1.0}}"
140,foolsgold,foolsgold,"[4, 2, 11]","[33, 32, 95, 60, 72, 23, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""33"": 0.0, ""32"": 0.0, ""95"": 0.0, ""60"": 0.0, ""72"": 0.0, ""23"": 0.0, ""51"": 0.0, ""2"": 1.0, ""11"": 0.3623356888482814}}"
141,foolsgold,foolsgold,[4],"[58, 61, 92, 80, 97, 45, 83, 29, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""58"": 0.0, ""61"": 0.0, ""92"": 0.0, ""80"": 0.0, ""97"": 0.0, ""45"": 0.0, ""83"": 0.0, ""29"": 0.0, ""25"": 0.0}}"
142,foolsgold,foolsgold,[2],"[19, 18, 42, 28, 76, 29, 79, 17, 34]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""19"": 0.0, ""18"": 0.0, ""42"": 0.0, ""28"": 0.0, ""76"": 0.0, ""29"": 0.0, ""79"": 0.0, ""17"": 0.0, ""34"": 0.0}}"
143,foolsgold,foolsgold,"[1, 59]","[47, 98, 64, 62, 58, 99, 24, 33]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""47"": 0.0, ""98"": 0.0, ""64"": 0.0, ""62"": 0.0, ""58"": 0.0, ""99"": 0.0, ""24"": 0.0, ""59"": 0.3254709714734181, ""33"": 0.0}}"
144,foolsgold,foolsgold,"[2, 44]","[58, 87, 7, 22, 14, 85, 67, 68]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""58"": 0.0, ""87"": 0.0, ""44"": 0.2830973423280737, ""7"": 0.0, ""22"": 0.0, ""14"": 0.0, ""85"": 0.0, ""67"": 0.0, ""68"": 0.0}}"
145,foolsgold,foolsgold,[2],"[24, 12, 13, 37, 68, 40, 56, 5, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""24"": 0.0, ""12"": 0.0, ""13"": 0.0, ""37"": 0.0, ""68"": 0.0, ""40"": 0.0, ""56"": 0.0, ""5"": 0.0, ""30"": 0.0}}"
146,foolsgold,foolsgold,[3],"[25, 68, 30, 75, 51, 92, 99, 69, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""25"": 0.0, ""68"": 0.0, ""30"": 0.0, ""75"": 0.0, ""51"": 0.0, ""92"": 0.0, ""99"": 0.0, ""69"": 0.0, ""63"": 0.0}}"
147,foolsgold,foolsgold,"[4, 39, 23, 2]","[65, 98, 96, 86, 37, 60]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""65"": 0.0, ""39"": 0.18068694595023477, ""23"": 0.20749313818588655, ""2"": 1.0, ""98"": 0.0, ""96"": 0.0, ""86"": 0.0, ""37"": 0.0, ""60"": 0.0}}"
148,foolsgold,foolsgold,[2],"[89, 81, 76, 99, 72, 32, 48, 85, 65]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""89"": 0.0, ""81"": 0.0, ""76"": 0.0, ""99"": 0.0, ""72"": 0.0, ""32"": 0.0, ""48"": 0.0, ""85"": 0.0, ""65"": 0.0}}"
149,foolsgold,foolsgold,"[4, 50]","[40, 58, 97, 61, 8, 74, 90, 93]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""40"": 0.0, ""58"": 0.0, ""97"": 0.0, ""61"": 0.0, ""8"": 0.0, ""50"": 0.0073791175408272625, ""74"": 0.0, ""90"": 0.0, ""93"": 0.0}}"
150,foolsgold,foolsgold,"[1, 76, 23, 44]","[88, 68, 31, 17, 83, 82]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""88"": 0.0, ""76"": 0.03617280716327692, ""23"": 0.029478634914687274, ""68"": 0.0, ""44"": 0.0748053033587271, ""31"": 0.0, ""17"": 0.0, ""83"": 0.0, ""82"": 0.0}}"
151,foolsgold,foolsgold,"[0, 11]","[20, 41, 40, 53, 54, 92, 86, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""20"": 0.0, ""41"": 0.0, ""40"": 0.0, ""53"": 0.0, ""11"": 0.38973648808588346, ""54"": 0.0, ""92"": 0.0, ""86"": 0.0, ""91"": 0.0}}"
152,foolsgold,foolsgold,[3],"[76, 38, 53, 96, 57, 83, 58, 68, 86]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""76"": 0.0, ""38"": 0.0, ""53"": 0.0, ""96"": 0.0, ""57"": 0.0, ""83"": 0.0, ""58"": 0.0, ""68"": 0.0, ""86"": 0.0}}"
153,foolsgold,foolsgold,"[0, 73, 11]","[67, 98, 56, 28, 92, 54, 96]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""67"": 0.0, ""98"": 0.0, ""73"": 0.005334658586859109, ""56"": 0.0, ""28"": 0.0, ""92"": 0.0, ""54"": 0.0, ""96"": 0.0, ""11"": 0.26411970442544963}}"
154,foolsgold,foolsgold,[1],"[74, 42, 80, 92, 38, 82, 75, 18, 91]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""74"": 0.0, ""42"": 0.0, ""80"": 0.0, ""92"": 0.0, ""38"": 0.0, ""82"": 0.0, ""75"": 0.0, ""18"": 0.0, ""91"": 0.0}}"
155,foolsgold,foolsgold,[0],"[15, 92, 72, 43, 96, 57, 23, 30, 81]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""15"": 0.0, ""92"": 0.0, ""72"": 0.0, ""43"": 0.0, ""96"": 0.0, ""57"": 0.0, ""23"": 0.0, ""30"": 0.0, ""81"": 0.0}}"
156,foolsgold,foolsgold,"[2, 59]","[81, 7, 12, 80, 36, 28, 64, 63]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""81"": 0.0, ""7"": 0.0, ""12"": 0.0, ""80"": 0.0, ""36"": 0.0, ""59"": 0.2907060198151311, ""28"": 0.0, ""64"": 0.0, ""63"": 0.0}}"
